judge_status,public_action,manual_decision,manual_decision_note,row_count,review_row_count,years,year_range,afrc_name,afrc_place,afrc_address,best_college_id,best_college_name,best_score,second_college_id,second_college_name,second_score,score_gap,match_reason,same_city,risky_group_terms,strong_current_alternative,possible_current_alternatives,agent_a_matcher_reason,agent_b_skeptic_objection,agent_c_historian_policy,agent_e_judge_reason,raw_fee_texts,branch_amounts,sessions,source_pages,source_urls,alternatives
resolved_historical_exclude,do_not_publish_current_fee,no,,8,8,2017;2018;2019;2020;2021;2022;2023;2024,2017-2024,Scope College of Engineering,Bhopal,"SCOPE CAMPUS, NH-12 Hoshangabad Road, Near Misrod, Bhopal-462047",h66,Scope College of Engineering Bhopal,1.000,h64,"RKDF College of Engineering, Bhopal",0.782,0.218,matched historical/defunct college,yes,,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,25000,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2024-2025,AFRC:T:2017:page:6 | AFRC:T:2018:page:6 | AFRC:T:2019:page:5 | AFRC:T:2020:page:5 | AFRC:T:2021:page:5 | AFRC:T:2022:page:5 | AFRC:T:2023:page:5 | AFRC:T:2024:page:5,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h66:Scope College of Engineering Bhopal:1.000; h64:RKDF College of Engineering, Bhopal:0.782; h19:Krishna College of Engineering, Rewa:0.762"
resolved_historical_exclude,do_not_publish_current_fee,no,,8,8,2017;2018;2019;2020;2021;2022;2023;2024,2017-2024,"Vikrant Institute of Management, Gwalior",Gwalior,"Chitora Road, Village-RatwaiGwalior-Madhya Pradesh",h69,"Vikrant Institute of Technology & Management, Gwalior",0.916,h73,"Shri Krishna Institute of Technology & Management, Gwalior",0.806,0.110,matched historical/defunct college,yes,vikrant;malwa,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: vikrant;malwa,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,24300,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2024-2025,AFRC:T:2017:page:8 | AFRC:T:2018:page:9 | AFRC:T:2019:page:7 | AFRC:T:2020:page:7 | AFRC:T:2021:page:7 | AFRC:T:2022:page:7 | AFRC:T:2023:page:7 | AFRC:T:2024:page:7,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h69:Vikrant Institute of Technology & Management, Gwalior:0.916; h73:Shri Krishna Institute of Technology & Management, Gwalior:0.806; h25:Malwa Institute of Technology & Management, Gwalior:0.799"
user_resolved_historical_exclude,do_not_publish_current_fee,yes,User confirmed h53 is the correct historical match; do not map this Indore row to current Satna college 609.,8,8,2017;2018;2019;2020;2021;2022;2023;2024,2017-2024,"Vindhya Institute of Technology Science, Indore",Indore,UMRIKHEDA KHANDAWA ROAD INDORE,h53,"Vindhya Institute of Technology & Science, Indore",1.000,609,"Vindhya Institute of Technology & Science, Satna",0.901,0.099,matched historical/defunct college,yes,vindhya,,"609:Vindhya Institute of Technology & Science, Satna:0.901","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 609:Vindhya Institute of Technology & Science, Satna:0.901; same-group collision risk: vindhya",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User confirmed h53 is the correct historical match; do not map this Indore row to current Satna college 609.,24000,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2024-2025,AFRC:T:2017:page:9 | AFRC:T:2018:page:9 | AFRC:T:2019:page:7 | AFRC:T:2020:page:7 | AFRC:T:2021:page:7 | AFRC:T:2022:page:7 | AFRC:T:2023:page:7 | AFRC:T:2024:page:7,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h53:Vindhya Institute of Technology & Science, Indore:1.000; 609:Vindhya Institute of Technology & Science, Satna:0.901; 480:Shiv Kumar Singh Institute of Technology & Science, Indore:0.891"
resolved_historical_exclude,do_not_publish_current_fee,no,,7,7,2017;2018;2019;2020;2021;2022;2023,2017-2023,SAKSHI INSTITUTE OF TECHNOLOGY MANAGEMENT,Guna,"Somya Premises, AB.Road,Myana,Guna",h37,"Sakshi Institute of Technology & Management, Guna",1.000,h17,"IES Institute of Technology & Management, Bhopal",0.837,0.163,matched historical/defunct college,yes,ies,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: ies,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024,AFRC:T:2017:page:6 | AFRC:T:2018:page:6 | AFRC:T:2019:page:5 | AFRC:T:2020:page:5 | AFRC:T:2021:page:5 | AFRC:T:2022:page:5 | AFRC:T:2023:page:5,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h37:Sakshi Institute of Technology & Management, Guna:1.000; h17:IES Institute of Technology & Management, Bhopal:0.837; 297:Nagaji Institute of Technology & Management, Gwalior:0.822"
resolved_historical_exclude,do_not_publish_current_fee,no,,5,5,2017;2018;2019;2020;2021,2017-2021,Gwalior Engineering College,Gwalior,"Near Amity University ,Airport Road, Maharajpura, Gwalior M.P.",h14,"Gwalior Engineering College, Gwalior",1.000,h60,"Globus Engineering College, Raisen",0.767,0.233,matched historical/defunct college,yes,,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2017:page:2 | AFRC:T:2018:page:2 | AFRC:T:2019:page:2 | AFRC:T:2020:page:2 | AFRC:T:2021:page:2,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h14:Gwalior Engineering College, Gwalior:1.000; h60:Globus Engineering College, Raisen:0.767; 384:Rewa Engineering College, Rewa (REC):0.733"
user_resolved_historical_exclude,do_not_publish_current_fee,yes,User confirmed h78 is the correct historical match.,5,5,2017;2018;2019;2020;2021,2017-2021,Hindustan Inst. of Tech. Sc. Mgmt.,Gwalior,"CHITORA ROAD BADAGAON,MORAR,GWALIORM.P.",h78,"Hindustan Institute of Technology Science and Management, Gwalior",0.678,609,"Vindhya Institute of Technology & Science, Satna",0.587,0.091,matched historical/defunct college,yes,vindhya;vikrant,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: vindhya;vikrant; score below 0.900 (0.678),Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User confirmed h78 is the correct historical match.,18500,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2017:page:2 | AFRC:T:2018:page:2 | AFRC:T:2019:page:2 | AFRC:T:2020:page:2 | AFRC:T:2021:page:2,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h78:Hindustan Institute of Technology Science and Management, Gwalior:0.678; 609:Vindhya Institute of Technology & Science, Satna:0.587; h69:Vikrant Institute of Technology & Management, Gwalior:0.565"
user_resolved_historical_exclude,do_not_publish_current_fee,yes,User confirmed h17 is the correct historical match; do not map this Bhopal row to ITM Gwalior 162.,5,5,2017;2018;2019;2020;2021,2017-2021,IES Institute of Technology and Management,Bhopal,IES CAMPUS KALKHEDA RATIBAD MAIN ROAD BHOPAL,h17,"IES Institute of Technology & Management, Bhopal",0.914,162,"Institute of Technology and Management, Gwalior",0.864,0.050,matched historical/defunct college,yes,ies,,"162:Institute of Technology and Management, Gwalior:0.864","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 162:Institute of Technology and Management, Gwalior:0.864; same-group collision risk: ies",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User confirmed h17 is the correct historical match; do not map this Bhopal row to ITM Gwalior 162.,27500,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2018:page:2 | AFRC:T:2019:page:2 | AFRC:T:2020:page:2 | AFRC:T:2021:page:2 | fees.xml:item:11,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h17:IES Institute of Technology & Management, Bhopal:0.914; 162:Institute of Technology and Management, Gwalior:0.864; h37:Sakshi Institute of Technology & Management, Guna:0.818"
user_accepted_current_existing,accepted_current_reviewed,yes,"User confirmed current college 183 is the correct identity for this AFRC row. College 183 already has accepted AFRC fee rows, so this adjudication is retained as review evidence.",5,5,2022;2023;2024;2025;2026,2022-2026,"Jawaharlal Institute of Technology, Borawan M.C.A.",Khargone,"Vidhya Vihar, Borawan Tehsil - Kasrawad District - Khargone M.P. - 451228",183,"Jawaharlal Institute of Technology, Borawan, Khargone",1.000,183,"Jawaharlal Institute of Technology, Borawan, Khargone",0.929,0.071,matched historical/defunct college,no,,"183:Jawaharlal Institute of Technology, Borawan, Khargone:0.929","183:Jawaharlal Institute of Technology, Borawan, Khargone:0.929",Insufficient evidence for automatic public acceptance.,"strong same-brand current alternative exists: 183:Jawaharlal Institute of Technology, Borawan, Khargone:0.929; city/place evidence does not confirm the candidate",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,"User confirmed current college 183 is the correct identity for this AFRC row. College 183 already has accepted AFRC fee rows, so this adjudication is retained as review evidence.",19500 | 30000 | 33500,,2022-2023;2023-2024;2024-2025;2025-2026;2026-2027,AFRC:T:2022:page:2 | AFRC:T:2023:page:2 | AFRC:T:2024:page:2 | AFRC:T:2025:page:2 | AFRC:T:2026:page:2,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h104:JAWAHARLAL INSTITUTE OF TECHNOLOGY, BORAWAN(M.C.A.):1.000; 183:Jawaharlal Institute of Technology, Borawan, Khargone:0.929; 387:Rewa Institute of Technology, Rewa:0.741"
resolved_historical_exclude,do_not_publish_current_fee,no,,5,5,2017;2018;2019;2020;2021,2017-2021,Malwa Institute of Technology Management,Gwalior,"Sikroda-Badori, NH 75, Jhansi Road, Gwalior",h25,"Malwa Institute of Technology & Management, Gwalior",1.000,297,"Nagaji Institute of Technology & Management, Gwalior",0.871,0.129,matched historical/defunct college,yes,malwa,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: malwa,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,23300,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2017:page:4 | AFRC:T:2018:page:4 | AFRC:T:2019:page:3 | AFRC:T:2020:page:3 | AFRC:T:2021:page:3,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h25:Malwa Institute of Technology & Management, Gwalior:1.000; 297:Nagaji Institute of Technology & Management, Gwalior:0.871; 264:Malwa Institute of Technology, Indore:0.842"
resolved_historical_exclude,do_not_publish_current_fee,no,,5,5,2017;2018;2019;2020;2021,2017-2021,Ojaswini Institute of Management Technology,Damoh,"Ojaswini Nagar, Vill Hathna, Sagar Road, Damoh, M.P.",h62,"Ojaswini Institute of Management & Technology, Damoh",1.000,h101,"Sanghvi Institute of management & Science,",0.732,0.268,matched historical/defunct college,yes,,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,24000,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2017:page:5 | AFRC:T:2018:page:5 | AFRC:T:2019:page:4 | AFRC:T:2020:page:4 | AFRC:T:2021:page:4,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h62:Ojaswini Institute of Management & Technology, Damoh:1.000; h101:Sanghvi Institute of management & Science,:0.732; h40:Sanghvi Institute of management & Science, Indore (2006)-F.W.:0.719"
resolved_historical_exclude,do_not_publish_current_fee,no,,5,5,2017;2018;2020;2021;2022,2017-2022,Radhaswami Institute of Technology,Jabalpur,"Village Aithakheda, Post Tilwara, Chargawan Road,Jabalpur M.P.",h33,"Radhaswami Institute of Technology, Jabalpur",1.000,387,"Rewa Institute of Technology, Rewa",0.806,0.194,matched historical/defunct college,yes,malwa,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: malwa,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,23300,,2017-2018;2018-2019;2020-2021;2021-2022;2022-2023,AFRC:T:2017:page:5 | AFRC:T:2018:page:5 | AFRC:T:2020:page:4 | AFRC:T:2021:page:4 | AFRC:T:2022:page:4,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h33:Radhaswami Institute of Technology, Jabalpur:1.000; 387:Rewa Institute of Technology, Rewa:0.806; 264:Malwa Institute of Technology, Indore:0.771"
user_resolved_historical_exclude,do_not_publish_current_fee,yes,User confirmed h38 is the correct historical match.,5,5,2017;2018;2019;2020;2021,2017-2021,"SAM COLLEGE OF ENGINEERING AND TECHNOLOGY, BHOPAL",Bhopal,"GRAM ADAMPUR CHHAWNI POST KOLUA, RAISEN ROAD BHOPAL M.P. 462021",h38,"SAM College of Engineering & Technology, Bhopal (2007)-F.W.",0.997,534,"Surabhi College of Engineering & Technology, Bhopal",0.936,0.061,matched historical/defunct college,yes,truba,,"534:Surabhi College of Engineering & Technology, Bhopal:0.936","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 534:Surabhi College of Engineering & Technology, Bhopal:0.936; same-group collision risk: truba",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User confirmed h38 is the correct historical match.,27500,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2017:page:6 | AFRC:T:2018:page:6 | AFRC:T:2019:page:5 | AFRC:T:2020:page:5 | AFRC:T:2021:page:5,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h38:SAM College of Engineering & Technology, Bhopal (2007)-F.W.:0.997; 534:Surabhi College of Engineering & Technology, Bhopal:0.936; h50:Truba College of Science & Technology, Bhopal (2009)-F.W.:0.796"
user_resolved_historical_exclude,do_not_publish_current_fee,yes,User confirmed h36 is the correct historical match.,5,5,2017;2018;2019;2020;2021,2017-2021,"Sagar Institute of Research, Technology Science",Bhopal,"Near ISRO, Ayodhya Nagar, Bhopal",h36,"Sagar Institute of Research Technology & Science, Bhopal",1.000,426,"Sagar Institute of Research & Technology - Excellence, Bhopal",0.903,0.097,matched historical/defunct college,yes,bansal;sagar institute,"426:Sagar Institute of Research & Technology - Excellence, Bhopal:0.903","426:Sagar Institute of Research & Technology - Excellence, Bhopal:0.903; 189:Bansal Institute of Research Technology & Science, Bhopal:0.900","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; strong same-brand current alternative exists: 426:Sagar Institute of Research & Technology - Excellence, Bhopal:0.903; same-group collision risk: bansal;sagar institute",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User confirmed h36 is the correct historical match.,30000 | 32000,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2017:page:6 | AFRC:T:2018:page:6 | AFRC:T:2019:page:5 | AFRC:T:2020:page:5 | AFRC:T:2021:page:5,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h36:Sagar Institute of Research Technology & Science, Bhopal:1.000; 426:Sagar Institute of Research & Technology - Excellence, Bhopal:0.903; 189:Bansal Institute of Research Technology & Science, Bhopal:0.900"
user_rejected_no_match,do_not_publish_current_fee,yes,User said Mandleshwar and Balaghat are different; do not use.,5,5,2017;2018;2019;2020;2021,2017-2021,Sardar Patel Inst. of Tech. Mgmt.,Mandleshwar,CHOLI ROAD MANDLESHWAR TEH. MAHESHWAR DIST. KHARGONE,h41,"Sardar Patel College of Technology, Balaghat",0.658,h42,"Sardar Patel Institute of Technology and Management, Mandleshwar, Khargone (2010)-F.W.",0.628,0.030,matched historical/defunct college,no,patel,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; city/place evidence does not confirm the candidate; same-group collision risk: patel; score below 0.900 (0.658),Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User said Mandleshwar and Balaghat are different; do not use.,25000,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2017:page:6 | AFRC:T:2018:page:6 | AFRC:T:2019:page:5 | AFRC:T:2020:page:5 | AFRC:T:2021:page:5,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h41:Sardar Patel College of Technology, Balaghat:0.658; h42:Sardar Patel Institute of Technology and Management, Mandleshwar, Khargone (2010)-F.W.:0.628; 243:Mahakal Instute of Technology, Ujjain:0.545"
resolved_historical_exclude,do_not_publish_current_fee,no,,5,5,2017;2018;2019;2020;2021,2017-2021,Truba College of Science Technology,Bhopal,KAROND GANDHI NAGAR BYPASS ROAD BHOPAL,h50,"Truba College of Science & Technology, Bhopal (2009)-F.W.",1.000,h88,"Patel College of Science & Technology, Bhopal",0.845,0.155,matched historical/defunct college,yes,truba;patel,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: truba;patel,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,28000,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2017:page:8 | AFRC:T:2018:page:8 | AFRC:T:2019:page:7 | AFRC:T:2020:page:7 | AFRC:T:2021:page:7,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h50:Truba College of Science & Technology, Bhopal (2009)-F.W.:1.000; h88:Patel College of Science & Technology, Bhopal:0.845; 339:Patel College of Science & Technology, Indore:0.805"
resolved_historical_exclude,do_not_publish_current_fee,no,,5,5,2017;2018;2019;2020;2021,2017-2021,Vidyasagar Institute of Technology,Indore,"Garipipliya, Aath Meel, Nemawar Road, Indore M.P.",h68,"Vidya Sagar Institute of Technology, Indore",0.935,h51,"Venkateshwar Institute of Technology, Indore",0.793,0.142,matched historical/defunct college,yes,sagar institute;malwa,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: sagar institute;malwa,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2017:page:8 | AFRC:T:2018:page:9 | AFRC:T:2019:page:7 | AFRC:T:2020:page:7 | AFRC:T:2021:page:7,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h68:Vidya Sagar Institute of Technology, Indore:0.935; h51:Venkateshwar Institute of Technology, Indore:0.793; 264:Malwa Institute of Technology, Indore:0.783"
resolved_historical_exclude,do_not_publish_current_fee,no,,4,4,2023;2024;2025;2026,2023-2026,"Dr. Bhagat Singh Rai Institute of Technology, Seoni",Seoni,"Palari Mandla Road Tehsil Seoni, District - Seoni (M.P.) - 480661",h109,"DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY, SEONI",1.000,h68,"Vidya Sagar Institute of Technology, Indore",0.703,0.297,matched historical/defunct college,yes,sagar institute,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: sagar institute,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,19500 | 21000 | 25000,,2023-2024;2024-2025;2025-2026;2026-2027,AFRC:T:2023:page:2 | AFRC:T:2024:page:2 | AFRC:T:2025:page:2 | AFRC:T:2026:page:2,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h109:DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY, SEONI:1.000; h68:Vidya Sagar Institute of Technology, Indore:0.703; 489:Shri Guru Sandipani Institute of Technology & Science, Ujjain:0.692"
resolved_historical_exclude,do_not_publish_current_fee,no,,4,4,2018;2019;2020;2021,2018-2021,"Techno Engineering College ,Indore",Indore,,h77,"TECHNO ENGINEERING COLLEGE INDORE (Formerly Known as VENKATESHWAR INSTITUTE OF TECHNOLOGY, INDORE) 2006",1.000,h87,"TECHNO ENGINEERING COLLEGE, INDORE",1.000,,matched historical/defunct college,yes,,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,18500 | 22800,,2018-2019;2019-2020;2020-2021;2021-2022,AFRC:T:2018:page:8 | AFRC:T:2019:page:7 | AFRC:T:2020:page:7 | AFRC:T:2021:page:7,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h77:TECHNO ENGINEERING COLLEGE INDORE (Formerly Known as VENKATESHWAR INSTITUTE OF TECHNOLOGY, INDORE) 2006:1.000; h87:TECHNO ENGINEERING COLLEGE, INDORE:1.000; h14:Gwalior Engineering College, Gwalior:0.735"
resolved_historical_exclude,do_not_publish_current_fee,no,,3,3,2023;2024;2025,2023-2025,"Chameli Devi Institute of Professional Studies, Indore",Indore,"Gram- Umarikheda, Khandwa Road, District - Indore M.P. - 452020",h108,"CHAMELI DEVI INSTITUTE OF PROFESSIONAL STUDIES, INDORE",1.000,h107,Chameli Devi Institute of Professional Studies,0.960,0.040,matched historical/defunct college,yes,ies,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: ies,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,19500 | 25500,,2023-2024;2024-2025;2025-2026,AFRC:T:2024:page:1 | AFRC:T:2025:page:1 | fees.xml:item:16,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h108:CHAMELI DEVI INSTITUTE OF PROFESSIONAL STUDIES, INDORE:1.000; h107:Chameli Devi Institute of Professional Studies:0.960; h110:SENDHWA INSTITUTE OF PROFESSIONAL STUDIES, BARWANI:0.745"
user_rejected_no_match,do_not_publish_current_fee,yes,User rejected both h15 and current alternative 570. Actual ITM Universe Gwalior row is already accepted separately for college 162.,3,3,2019;2020;2021,2019-2021,ITM Group of Institutions (Institute of Information Technology. & Management) (Technical Campus) Gwalior,Gwalior,,h15,"Gwalior Institute of Information Technology, Gwalior",0.675,h73,"Shri Krishna Institute of Technology & Management, Gwalior",0.672,0.003,matched historical/defunct college,yes,,,"570:Shivajirao Kadam Institute of Technology and Management-Technical Campus, Indore:0.659","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 570:Shivajirao Kadam Institute of Technology and Management-Technical Campus, Indore:0.659; score below 0.900 (0.675)",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User rejected both h15 and current alternative 570. Actual ITM Universe Gwalior row is already accepted separately for college 162.,0,,2019-2020;2020-2021;2021-2022,AFRC:T:2019:page:2 | AFRC:T:2020:page:2 | AFRC:T:2021:page:2,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h15:Gwalior Institute of Information Technology, Gwalior:0.675; h73:Shri Krishna Institute of Technology & Management, Gwalior:0.672; 570:Shivajirao Kadam Institute of Technology and Management-Technical Campus, Indore:0.659"
user_rejected_no_match,do_not_publish_current_fee,yes,"User rejected this Bhopal doubtful row; use the accepted Acropolis Institute of Technology Research, Indore row for current college 003 instead.",2,2,2017;2018,2017-2018,"ACROPOLIS INSTITUTE OF TECHNOLOGY AND RESEARCH,Bhopal",Bhopal,Secunderabad village Ratibad Road,h49,"Trinity Institute of Technology & Research, Bhopal",0.880,003,"Acropolis Institute of Technology & Research, Indore",0.863,0.017,matched historical/defunct college,yes,ies,,"003:Acropolis Institute of Technology & Research, Indore:0.863","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 003:Acropolis Institute of Technology & Research, Indore:0.863; same-group collision risk: ies; score below 0.900 (0.880)",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,"User rejected this Bhopal doubtful row; use the accepted Acropolis Institute of Technology Research, Indore row for current college 003 instead.",24650,,2017-2018;2018-2019,AFRC:T:2018:page:1 | fees.xml:item:11,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h49:Trinity Institute of Technology & Research, Bhopal:0.880; 003:Acropolis Institute of Technology & Research, Indore:0.863; h17:IES Institute of Technology & Management, Bhopal:0.816"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,All Saints College of Engineering,BHOPAL,"Gram-Pipalner, Gandhi Nagar, Bhopal",h4,"All Saints College of Engineering, Bhopal",1.000,123,"Gyan Sagar College of Engineering, Sagar",0.750,0.250,matched historical/defunct college,yes,,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019,AFRC:T:2018:page:1 | fees.xml:item:11,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h4:All Saints College of Engineering, Bhopal:1.000; 123:Gyan Sagar College of Engineering, Sagar:0.750; h66:Scope College of Engineering Bhopal:0.746"
user_rejected_no_match,do_not_publish_current_fee,yes,"User rejected Shri Balaji Institute of Technology & Management, Betul match; city conflict.",2,2,2017;2018,2017-2018,BALAJI INSTITUTE OF TECHNOLOGY,Barwani,"VILLAGE-KERWAN,POST-KUWAN,TEH-THIKRI,DISTT-BARWANI,MADHYA PRADESH",486,"Shri Balaji Institute of Technology & Management, Betul",0.930,264,"Malwa Institute of Technology, Indore",0.818,0.112,city/address hint conflicts,no,bhopal institute;malwa,,"486:Shri Balaji Institute of Technology & Management, Betul:0.930",Name match conflicts with city/address evidence.,city/place evidence does not confirm the candidate; address/city conflict overrides fuzzy name similarity; same-group collision risk: bhopal institute;malwa,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,"User rejected Shri Balaji Institute of Technology & Management, Betul match; city conflict.",24300,,2017-2018;2018-2019,AFRC:T:2017:page:1 | AFRC:T:2018:page:1,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"486:Shri Balaji Institute of Technology & Management, Betul:0.930; 264:Malwa Institute of Technology, Indore:0.818; 060:Bhopal Institute of Technology, Bhopal:0.806"
